county,year,credit_access
NC-Clay County,2007,76.71232877
NC-Cleveland County,2007,72.66414141
NC-Columbus County,2007,64.44444444
NC-Craven County,2007,79.01626339
NC-Cumberland County,2007,75.77639752
NC-Currituck County,2007,78.7136294
NC-Dare County,2007,79.73074046
NC-Davidson County,2007,75.36327609
NC-Davie County,2007,78.38509317
NC-Duplin County,2007,66.04095563
NC-Durham County,2007,78.90593729
NC-Edgecombe County,2007,57.89473684
NC-Forsyth County,2007,78.92145088
NC-Franklin County,2007,73.62745098
NC-Gaston County,2007,73.93098275
NC-Gates County,2007,67.33668342
NC-Graham County,2007,65.49295775
NC-Granville County,2007,80.94240838
NC-Greene County,2007,69.10490857
NC-Guilford County,2007,76.80051501
NC-Halifax County,2007,67.64227642
NC-Harnett County,2007,77.19856745
NC-Haywood County,2007,75.0186428
NC-Henderson County,2007,77.64109986
NC-Hertford County,2007,55.82191781
NC-Hoke County,2007,82.69079465
NC-Hyde County,2007,64.63414634
NC-Iredell County,2007,78.34266517
NC-Jackson County,2007,73.88688327
NC-Johnston County,2007,78.76366695
NC-Jones County,2007,71.34146341
NC-Lee County,2007,78.49185947
NC-Lenoir County,2007,68.14701378
NC-Lincoln County,2007,76.51273885
NC-McDowell County,2007,64.68200271
NC-Macon County,2007,73.2718894
NC-Madison County,2007,76.32711621
NC-Martin County,2007,61.53846154
NC-Mecklenburg County,2007,76.60177267
NC-Mitchell County,2007,63.44086022
NC-Montgomery County,2007,66.66666667
NC-Moore County,2007,79.84718243
NC-Nash County,2007,73.55092853
NC-New Hanover County,2007,79.0645463
NC-Northampton County,2007,59.63302752
NC-Onslow County,2007,81.38826872
NC-Orange County,2007,70.23045354
NC-Pamlico County,2007,67.15686275
NC-Pasquotank County,2007,73.65591398
NC-Pender County,2007,71.8111346
NC-Perquimans County,2007,76.82926829
NC-Person County,2007,75.84973166
NC-Pitt County,2007,79.05405405
NC-Polk County,2007,76.20320856
NC-Randolph County,2007,74.01157184
NC-Richmond County,2007,62.3870822
NC-Robeson County,2007,62.53443526
NC-Rockingham County,2007,71.29928895
NC-Rowan County,2007,74.99055535
NC-Rutherford County,2007,67.25888325
NC-Sampson County,2007,63.14907873
NC-Scotland County,2007,66.66666667
NC-Stanly County,2007,71.29506008
NC-Stokes County,2007,73.84393064
NC-Surry County,2007,69.89795918
NC-Swain County,2007,64.94464945
NC-Transylvania County,2007,79.27031509
NC-Tyrrell County,2007,64.28571429
NC-Union County,2007,68.42790066
NC-Vance County,2007,63.23232323
NC-Wake County,2007,80.99257369
NC-Warren County,2007,73.65368683
NC-Washington County,2007,65.31690141
NC-Watauga County,2007,81.01265823
NC-Wayne County,2007,74.60948594
NC-Wilkes County,2007,71.41104294
NC-Wilson County,2007,77.78551532
NC-Yadkin County,2007,67.73455378
NC-Yancey County,2007,72.49190939
OK-Adair County,2007,47.23404255
OK-Alfalfa County,2007,47.91666667
OK-Atoka County,2007,53.84615385
OK-Beaver County,2007,76.23538287
OK-Beckham County,2007,74.56445993
OK-Blaine County,2007,52.56410256
OK-Bryan County,2007,70.97701149
OK-Caddo County,2007,69.60352423
OK-Canadian County,2007,82.33281493
OK-Carter County,2007,72.99185099
OK-Cherokee County,2007,68.48673947
OK-Choctaw County,2007,66.66666667
OK-Cimarron County,2007,30.76923077
OK-Cleveland County,2007,78.02650957
OK-Coal County,2007,68.29268293
OK-Comanche County,2007,82.43992606
OK-Cotton County,2007,72.36842105
OK-Craig County,2007,66.01941748
OK-Creek County,2007,71.2896954
OK-Custer County,2007,75.82417582
OK-Delaware County,2007,78.44224589
OK-Dewey County,2007,60
OK-Ellis County,2007,54.54545455
OK-Garfield County,2007,80.88495575
OK-Garvin County,2007,71.42857143
OK-Grady County,2007,74.87537388
OK-Grant County,2007,60.31746032
OK-Greer County,2007,60
OK-Harmon County,2007,57.14285714
OK-Harper County,2007,75
OK-Haskell County,2007,60.6557377
OK-Hughes County,2007,62.58992806
OK-Jackson County,2007,70.22680412
OK-Jefferson County,2007,70.32908705
OK-Johnston County,2007,70.0729927
OK-Kay County,2007,80
OK-Kingfisher County,2007,67.87330317
OK-Kiowa County,2007,65.82278481
OK-Latimer County,2007,48.75
OK-Le Flore County,2007,55.46218487
OK-Lincoln County,2007,66.59447753
OK-Logan County,2007,73.72434018
OK-Love County,2007,66.15384615
OK-McClain County,2007,69.51501155
OK-McCurtain County,2007,67.72727273
OK-McIntosh County,2007,67.56756757
OK-Major County,2007,68.42105263
OK-Marshall County,2007,66.4
OK-Mayes County,2007,68.45637584
OK-Murray County,2007,71.42857143
OK-Muskogee County,2007,78.42761266
OK-Noble County,2007,65.07177033
OK-Nowata County,2007,64.08450704
OK-Okfuskee County,2007,64.21052632
OK-Oklahoma County,2007,77.58148035
OK-Okmulgee County,2007,66.80216802
OK-Osage County,2007,71.42857143
OK-Ottawa County,2007,70.83333333
OK-Pawnee County,2007,66.24472574
OK-Payne County,2007,82.06168831
OK-Pittsburg County,2007,64.66069142
OK-Pontotoc County,2007,81.56996587
OK-Pottawatomie County,2007,73.08319739
OK-Pushmataha County,2007,55.55555556
OK-Roger Mills County,2007,46.15384615
OK-Rogers County,2007,75.11190689
OK-Seminole County,2007,64.82758621
OK-Sequoyah County,2007,64.58583433
OK-Stephens County,2007,73.58490566
OK-Texas County,2007,66.50246305
OK-Tillman County,2007,77.27272727
OK-Tulsa County,2007,79.76914145
OK-Wagoner County,2007,78.3127006
OK-Washington County,2007,74.91478018
OK-Washita County,2007,66.43356643
OK-Woods County,2007,78.88888889
OK-Woodward County,2007,78.38709677
SC-Abbeville County,2007,69.74522293
SC-Aiken County,2007,75.06493506
SC-Allendale County,2007,40.69767442
SC-Anderson County,2007,74.23001311
SC-Bamberg County,2007,45.74468085
SC-Barnwell County,2007,61.15942029
SC-Beaufort County,2007,78.26806398
SC-Berkeley County,2007,73.59519913
SC-Calhoun County,2007,63.67346939
SC-Charleston County,2007,76.86545937
SC-Cherokee County,2007,70.14106583
SC-Chester County,2007,65.44980443
SC-Chesterfield County,2007,62.02531646
SC-Clarendon County,2007,65.58441558
SC-Colleton County,2007,67.2
SC-Darlington County,2007,58.68794326
SC-Dillon County,2007,57.56676558
SC-Dorchester County,2007,74.7874666
SC-Edgefield County,2007,64.76190476
SC-Fairfield County,2007,59.60099751
SC-Florence County,2007,68.75414182
SC-Georgetown County,2007,71.57001414
SC-Greenville County,2007,80.11836212
SC-Greenwood County,2007,78.9623312
SC-Hampton County,2007,50.25906736
SC-Horry County,2007,71.77224788
SC-Jasper County,2007,63.52413019
SC-Kershaw County,2007,72.99122215
SC-Lancaster County,2007,72.62012693
SC-Laurens County,2007,66.73407482
SC-Lee County,2007,60.36585366
SC-Lexington County,2007,77.38476535
SC-McCormick County,2007,79.02097902
SC-Marion County,2007,65.06506507
SC-Marlboro County,2007,50.40983607
SC-Newberry County,2007,68.47635727
SC-Oconee County,2007,72.42524917
SC-Orangeburg County,2007,59.42812983
SC-Pickens County,2007,77.08939709
SC-Richland County,2007,75.23074025
SC-Saluda County,2007,63.5359116
SC-Spartanburg County,2007,74.37645494
SC-Sumter County,2007,70.31325301
SC-Union County,2007,71.54389506
SC-Williamsburg County,2007,51.54639175
SC-York County,2007,77.91446309
VA-Accomack County,2007,67.0846395
VA-Albemarle County,2007,84.3897824
VA-Alleghany County,2007,71.42857143
VA-Amelia County,2007,77.82101167
VA-Amherst County,2007,74.56140351
VA-Appomattox County,2007,83.63636364
VA-Arlington County,2007,85.00851789
VA-Augusta County,2007,70.35087719
VA-Bath County,2007,63.33333333
VA-Bedford County,2007,81.7357513
VA-Bland County,2007,60.71428571
VA-Botetourt County,2007,81.98051948
VA-Brunswick County,2007,60
VA-Buchanan County,2007,64.34782609
VA-Buckingham County,2007,73.56321839
VA-Campbell County,2007,78.43570482
VA-Caroline County,2007,77.79156328
VA-Carroll County,2007,73.14814815
VA-Charles City County,2007,78.18181818
VA-Charlotte County,2007,67.54385965
VA-Chesterfield County,2007,81.58714936
VA-Clarke County,2007,74.89711934
VA-Craig County,2007,81.81818182
VA-Culpeper County,2007,76.91552063
VA-Cumberland County,2007,61.99095023
VA-Dickenson County,2007,63.21243523
VA-Dinwiddie County,2007,78.94736842
VA-Essex County,2007,74.92260062
VA-Fairfax County,2007,79.75582056
VA-Fauquier County,2007,79.48350072
VA-Floyd County,2007,75.95628415
VA-Fluvanna County,2007,82.71405493
VA-Franklin County,2007,74.60359408
VA-Frederick County,2007,77.22222222
VA-Giles County,2007,75.40322581
VA-Gloucester County,2007,79.42643392
VA-Goochland County,2007,79.13385827
VA-Grayson County,2007,65.85365854
VA-Greene County,2007,82.41758242
VA-Greensville County,2007,70
VA-Halifax County,2007,71.31147541
VA-Hanover County,2007,84.95440729
VA-Henrico County,2007,81.15923567
VA-Henry County,2007,73.20143885
VA-Highland County,2007,75
VA-Isle of Wight County,2007,78.76884422
VA-James City County,2007,83.26612903
VA-King and Queen County,2007,73.55371901
VA-King George County,2007,74.56258412
VA-King William County,2007,80.43956044
VA-Lancaster County,2007,73.59550562
VA-Lee County,2007,68.9516129
VA-Loudoun County,2007,79.59948871
VA-Louisa County,2007,79.56621005
VA-Lunenburg County,2007,63.69426752
VA-Madison County,2007,71.12676056
VA-Mathews County,2007,75.14124294
VA-Mecklenburg County,2007,65.17857143
VA-Middlesex County,2007,76.76348548
VA-Montgomery County,2007,84.91249246
VA-Nelson County,2007,80.05952381
VA-New Kent County,2007,77.11069418
VA-Northampton County,2007,67.88990826
VA-Northumberland County,2007,85.77586207
VA-Nottoway County,2007,74.56647399
VA-Orange County,2007,71.33163698
VA-Page County,2007,78.10457516
VA-Patrick County,2007,65.35087719
VA-Pittsylvania County,2007,73.96907216
VA-Powhatan County,2007,80.475382
VA-Prince Edward County,2007,73.52941176
VA-Prince George County,2007,81.27208481
VA-Prince William County,2007,73.0598401
VA-Pulaski County,2007,76.19047619
VA-Rappahannock County,2007,75
VA-Richmond County,2007,66.66666667
VA-Roanoke County,2007,84.58221024
VA-Rockbridge County,2007,75.51020408
VA-Rockingham County,2007,79.19937206
VA-Russell County,2007,72.01257862
VA-Scott County,2007,73.0941704
VA-Shenandoah County,2007,76.28755365
VA-Smyth County,2007,66.90647482
VA-Southampton County,2007,66.66666667
VA-Spotsylvania County,2007,75.91194969
VA-Stafford County,2007,77.07770777
VA-Surry County,2007,64.76190476
VA-Sussex County,2007,71.59090909
VA-Tazewell County,2007,67.21854305
VA-Warren County,2007,77.17391304
VA-Washington County,2007,80.37793891
VA-Westmoreland County,2007,78.33333333
VA-Wise County,2007,63.58267717
VA-Wythe County,2007,69.31818182
VA-York County,2007,87.70131772
VA-Alexandria city,2007,84.91660624
VA-Bedford city,2007,73.94957983
VA-Bristol city,2007,72.67759563
VA-Buena Vista city,2007,77.65957447
VA-Charlottesville city,2007,83.96860987
VA-Chesapeake city,2007,80.66892295
VA-Colonial Heights city,2007,86.39053254
VA-Covington city,2007,60.49382716
VA-Danville city,2007,76.42980936
VA-Emporia city,2007,70.88607595
VA-Fairfax city,2007,79.26829268
VA-Falls Church city,2007,86.71875
VA-Franklin city,2007,75.93984962
VA-Fredericksburg city,2007,79.21259843
VA-Galax city,2007,78.08219178
VA-Hampton city,2007,77.87579393
VA-Harrisonburg city,2007,80.6763285
VA-Hopewell city,2007,80.15267176
VA-Lexington city,2007,84.375
VA-Lynchburg city,2007,79.46103423
VA-Manassas city,2007,70.93908629
VA-Manassas Park city,2007,76.6
VA-Martinsville city,2007,76.92307692
VA-Newport News city,2007,76.79475722
VA-Norfolk city,2007,75.96606975
VA-Norton city,2007,63.88888889
VA-Petersburg city,2007,69.53125
VA-Poquoson city,2007,86.66666667
VA-Portsmouth city,2007,75.12864494
VA-Radford city,2007,83.24324324
VA-Richmond city,2007,73.56140004
VA-Roanoke city,2007,81.6285998
VA-Salem city,2007,82.77153558
VA-Staunton city,2007,79.95169082
VA-Suffolk city,2007,77.34271887
VA-Virginia Beach city,2007,80.41708044
VA-Waynesboro city,2007,79.09090909
VA-Williamsburg city,2007,84.42211055
VA-Winchester city,2007,76.17021277
AL-Autauga County,2008,70.58823529
AL-Baldwin County,2008,74.59312839
AL-Barbour County,2008,61.32596685
AL-Bibb County,2008,58.01526718
AL-Blount County,2008,67.04834606
AL-Bullock County,2008,70.49180328
AL-Butler County,2008,52.44755245
AL-Calhoun County,2008,71.18997912
AL-Chambers County,2008,71.93877551
AL-Cherokee County,2008,67.75700935
AL-Chilton County,2008,52.33236152
AL-Choctaw County,2008,69.51219512
AL-Clarke County,2008,65.38461538
AL-Clay County,2008,52.52525253
AL-Cleburne County,2008,68.93203883
AL-Coffee County,2008,79.62264151
AL-Colbert County,2008,70.32019704
AL-Conecuh County,2008,42.62295082
AL-Coosa County,2008,63.23529412
AL-Covington County,2008,65.41786744
AL-Crenshaw County,2008,45.28301887
AL-Cullman County,2008,69.91247265
AL-Dale County,2008,76.31578947
AL-Dallas County,2008,59.91561181
AL-DeKalb County,2008,68.52207294
AL-Elmore County,2008,72.03065134
AL-Escambia County,2008,58.71886121
AL-Etowah County,2008,72.80917281
AL-Fayette County,2008,62.31884058
AL-Franklin County,2008,69.50819672
AL-Geneva County,2008,64.72303207
AL-Greene County,2008,69.09090909
AL-Hale County,2008,68
AL-Henry County,2008,70.47619048
AL-Houston County,2008,76.24839949
AL-Jackson County,2008,74.59893048
AL-Jefferson County,2008,72.39588535
AL-Lamar County,2008,55.17241379
AL-Lauderdale County,2008,78.94321767
AL-Lawrence County,2008,64.19098143
AL-Lee County,2008,84.33451119
AL-Limestone County,2008,84.23913043
AL-Lowndes County,2008,42.62295082
AL-Macon County,2008,58.44155844
AL-Madison County,2008,85.41728542
AL-Marengo County,2008,70.45454545
AL-Marion County,2008,59.27835052
AL-Marshall County,2008,77.30923695
AL-Mobile County,2008,73.23943662
AL-Monroe County,2008,55.55555556
AL-Montgomery County,2008,76.18741977
AL-Morgan County,2008,77.68832662
AL-Perry County,2008,41.17647059
AL-Pickens County,2008,72.35294118
AL-Pike County,2008,62.26415094
AL-Randolph County,2008,67.58241758
AL-Russell County,2008,80.12578616
AL-St. Clair County,2008,71.93320488
AL-Shelby County,2008,77.76703722
AL-Sumter County,2008,67.56756757
AL-Talladega County,2008,66.79487179
AL-Tallapoosa County,2008,74.45544554
AL-Tuscaloosa County,2008,79.54933424
AL-Walker County,2008,58.61271676
AL-Washington County,2008,66.88741722
AL-Wilcox County,2008,48.64864865
AL-Winston County,2008,69.65811966
AK-Aleutians East Borough,2008,71.42857143
AK-Aleutians West Census Area,2008,38.46153846
AK-Anchorage Municipality,2008,85.55268903
AK-Bethel Census Area,2008,66.15384615
AK-Bristol Bay Borough,2008,57.14285714
AK-Denali Borough,2008,75
AK-Dillingham Census Area,2008,59.09090909
AK-Fairbanks North Star Borough,2008,85.75581395
AK-Haines Borough,2008,86.66666667
AK-Juneau City and Borough,2008,86.82170543
AK-Kenai Peninsula Borough,2008,83.66583541
AK-Ketchikan Gateway Borough,2008,68.96551724
AK-Kodiak Island Borough,2008,78.08988764
AK-Lake and Peninsula Borough,2008,0
AK-Matanuska-Susitna Borough,2008,84.55790785
AK-Nome Census Area,2008,80.43478261
AK-North Slope Borough,2008,45.45454545
AK-Northwest Arctic Borough,2008,57.14285714
AK-Sitka City and Borough,2008,73.01587302
AK-Southeast Fairbanks Census Area,2008,75
AK-Valdez-Cordova Census Area,2008,81.92771084
AK-Wade Hampton Census Area,2008,66.66666667
AK-Yakutat City and Borough,2008,66.66666667
AK-Yukon-Koyukuk Census Area,2008,37.5
AZ-Apache County,2008,66.3003663
AZ-Cochise County,2008,77.62529833
AZ-Coconino County,2008,70.05923533
AZ-Gila County,2008,68.48635236
AZ-Graham County,2008,71.77419355
AZ-Greenlee County,2008,64.28571429
AZ-La Paz County,2008,61.46788991
AZ-Maricopa County,2008,70.56219877
AZ-Mohave County,2008,70.44925125
AZ-Navajo County,2008,69.44444444
AZ-Pima County,2008,73.6620258
AZ-Pinal County,2008,72.52416931
AZ-Santa Cruz County,2008,58.51272016
AZ-Yavapai County,2008,69.25728612
AZ-Yuma County,2008,77.08609272
AR-Ashley County,2008,61.78010471
AR-Baxter County,2008,81.51571165
AR-Benton County,2008,80.03235498
AR-Boone County,2008,82.03703704
AR-Bradley County,2008,55.40540541
AR-Calhoun County,2008,71.42857143
AR-Carroll County,2008,70.08086253
AR-Chicot County,2008,37.83783784
AR-Clark County,2008,65.57377049
AR-Clay County,2008,74.03846154
AR-Cleburne County,2008,72.80701754
AR-Cleveland County,2008,53.40909091
AR-Columbia County,2008,63.79310345
AR-Conway County,2008,61.36363636
AR-Craighead County,2008,82.21538462
AR-Crawford County,2008,79.64404894
AR-Crittenden County,2008,73.88167388
AR-Cross County,2008,74.47698745
AR-Dallas County,2008,53.03030303
AR-Desha County,2008,61.72839506
AR-Drew County,2008,58.125
AR-Faulkner County,2008,79.96108949
AR-Franklin County,2008,77.48917749
AR-Fulton County,2008,63.23529412
AR-Garland County,2008,74.55303933
AR-Grant County,2008,66.20209059
AR-Greene County,2008,79.8573975
AR-Hempstead County,2008,62.76595745
AR-Hot Spring County,2008,60.34482759
AR-Howard County,2008,69.3877551
AR-Independence County,2008,74.9235474
AR-Izard County,2008,76.34408602
AR-Jackson County,2008,65.06849315
AR-Jefferson County,2008,64.44929117
AR-Johnson County,2008,70.54545455
AR-Lafayette County,2008,58.33333333
AR-Lawrence County,2008,70.63492063
AR-Lee County,2008,63.88888889
AR-Lincoln County,2008,59.25925926
AR-Little River County,2008,57.8125
AR-Logan County,2008,68.51851852
AR-Lonoke County,2008,80.0276434
AR-Madison County,2008,69.92481203
AR-Marion County,2008,79.5
AR-Miller County,2008,77.19626168
AR-Mississippi County,2008,74.86238532
AR-Monroe County,2008,60.34482759
AR-Montgomery County,2008,74.74747475
AR-Nevada County,2008,64.81481481
AR-Newton County,2008,74.71264368
AR-Ouachita County,2008,57.14285714
AR-Perry County,2008,55.65217391
AR-Phillips County,2008,56.4516129
AR-Pike County,2008,63.07692308
AR-Poinsett County,2008,66.25310174
AR-Polk County,2008,71.61290323
AR-Pope County,2008,82.42774566
AR-Prairie County,2008,64.70588235
AR-Pulaski County,2008,79.70776556
AR-Randolph County,2008,70.58823529
AR-St. Francis County,2008,68.75
AR-Saline County,2008,76.51821862
AR-Scott County,2008,59.77011494
AR-Searcy County,2008,73
AR-Sebastian County,2008,82.55139694
AR-Sevier County,2008,82.19178082
AR-Sharp County,2008,78.54077253
AR-Stone County,2008,65
AR-Union County,2008,64.08839779
AR-Van Buren County,2008,71.69811321
AR-Washington County,2008,78.00322061
AR-White County,2008,78.64534337
AR-Woodruff County,2008,68.88888889
AR-Yell County,2008,77.41935484
CA-Alameda County,2008,64.75339056
CA-Alpine County,2008,66.66666667
CA-Amador County,2008,65.89147287
CA-Butte County,2008,72.44305494
CA-Calaveras County,2008,69.83914209
CA-Colusa County,2008,65.13409962
CA-Contra Costa County,2008,65.97009202
CA-Del Norte County,2008,72.66666667
CA-El Dorado County,2008,69.09090909
