Year,county,totpop,unemp,unemp_rate
2007,"Pasco County, Florida",94885,324,0.341465985
2007,"Pinellas County, Florida",191529,735,0.383753896
2007,"Polk County, Florida",96606,45,0.046580958
2007,"Putnam County, Florida",14583,0,0
2007,"St. Johns County, Florida",24053,0,0
2007,"St. Lucie County, Florida",49725,169,0.339869281
2007,"Santa Rosa County, Florida",16613,68,0.409318004
2007,"Sarasota County, Florida",109312,410,0.375073185
2007,"Seminole County, Florida",44661,166,0.371688946
2007,"Sumter County, Florida",14984,0,0
2007,"Volusia County, Florida",101300,0,0
2007,"Bartow County, Georgia",8570,0,0
2007,"Bibb County, Georgia",19542,0,0
2007,"Carroll County, Georgia",10469,0,0
2007,"Chatham County, Georgia",30102,53,0.176068035
2007,"Cherokee County, Georgia",13442,0,0
2007,"Clarke County, Georgia",9030,0,0
2007,"Clayton County, Georgia",18188,41,0.225423356
2007,"Cobb County, Georgia",54261,157,0.289342253
2007,"Columbia County, Georgia",9723,0,0
2007,"Coweta County, Georgia",10094,0,0
2007,"DeKalb County, Georgia",60406,199,0.329437473
2007,"Dougherty County, Georgia",11886,0,0
2007,"Douglas County, Georgia",8488,0,0
2007,"Fayette County, Georgia",11386,0,0
2007,"Floyd County, Georgia",13169,0,0
2007,"Forsyth County, Georgia",11702,0,0
2007,"Fulton County, Georgia",77146,263,0.340912037
2007,"Glynn County, Georgia",10457,0,0
2007,"Gwinnett County, Georgia",44832,187,0.417112777
2007,"Hall County, Georgia",16369,37,0.226037021
2007,"Henry County, Georgia",12286,51,0.415106625
2007,"Houston County, Georgia",12892,0,0
2007,"Lowndes County, Georgia",9393,0,0
2007,"Muscogee County, Georgia",21617,51,0.235925429
2007,"Newton County, Georgia",8265,0,0
2007,"Paulding County, Georgia",7127,77,1.080398485
2007,"Richmond County, Georgia",22924,112,0.48857093
2007,"Rockdale County, Georgia",7445,39,0.523841504
2007,"Walton County, Georgia",8167,0,0
2007,"Whitfield County, Georgia",9397,43,0.457592849
2007,"Hawaii County, Hawaii",22916,85,0.370919881
2007,"Honolulu County, Hawaii",130938,184,0.140524523
2007,"Maui County, Hawaii",16369,0,0
2007,"Ada County, Idaho",33927,64,0.188640316
2007,"Bannock County, Idaho",8056,0,0
2007,"Bonneville County, Idaho",9830,0,0
2007,"Canyon County, Idaho",17661,0,0
2007,"Kootenai County, Idaho",17696,84,0.474683544
2007,"Twin Falls County, Idaho",10269,0,0
2007,"Adams County, Illinois",11622,0,0
2007,"Champaign County, Illinois",18273,73,0.399496525
2007,"Cook County, Illinois",617560,2779,0.449996761
2007,"DeKalb County, Illinois",9533,0,0
2007,"DuPage County, Illinois",96239,463,0.481093943
2007,"Kane County, Illinois",40244,54,0.134181493
2007,"Kankakee County, Illinois",13898,0,0
2007,"Kendall County, Illinois",6283,0,0
2007,"Lake County, Illinois",64464,364,0.564656242
2007,"LaSalle County, Illinois",17647,0,0
2007,"McHenry County, Illinois",28704,0,0
2007,"McLean County, Illinois",15987,15,0.093826234
2007,"Macon County, Illinois",17259,69,0.399791413
2007,"Madison County, Illinois",36779,98,0.266456402
2007,"Peoria County, Illinois",25191,0,0
2007,"Rock Island County, Illinois",22683,0,0
2007,"St. Clair County, Illinois",32474,64,0.197080742
2007,"Sangamon County, Illinois",26281,0,0
2007,"Tazewell County, Illinois",19854,52,0.261911957
2007,"Vermilion County, Illinois",13181,0,0
2007,"Will County, Illinois",52706,153,0.290289531
2007,"Winnebago County, Illinois",37295,130,0.348572195
2007,"Allen County, Indiana",39765,0,0
2007,"Bartholomew County, Indiana",9867,0,0
2007,"Clark County, Indiana",12856,0,0
2007,"Delaware County, Indiana",16217,0,0
2007,"Elkhart County, Indiana",21418,140,0.653655804
2007,"Floyd County, Indiana",9032,0,0
2007,"Grant County, Indiana",10744,0,0
2007,"Hamilton County, Indiana",18877,0,0
2007,"Hancock County, Indiana",7947,17,0.213917201
2007,"Hendricks County, Indiana",12848,0,0
2007,"Howard County, Indiana",12119,261,2.15364304
2007,"Johnson County, Indiana",14954,84,0.561722616
2007,"Kosciusko County, Indiana",9277,0,0
2007,"Lake County, Indiana",62952,0,0
2007,"LaPorte County, Indiana",14964,79,0.527933708
2007,"Madison County, Indiana",20007,58,0.289898536
2007,"Marion County, Indiana",94126,317,0.336782611
2007,"Monroe County, Indiana",12188,0,0
2007,"Morgan County, Indiana",7877,45,0.571283484
2007,"Porter County, Indiana",17833,75,0.420568609
2007,"St. Joseph County, Indiana",33593,108,0.32149555
2007,"Tippecanoe County, Indiana",14480,0,0
2007,"Vanderburgh County, Indiana",25221,64,0.25375679
2007,"Vigo County, Indiana",14493,0,0
2007,"Wayne County, Indiana",10879,61,0.560713301
2007,"Black Hawk County, Iowa",17844,143,0.801389823
2007,"Dubuque County, Iowa",13899,12,0.086337147
2007,"Johnson County, Iowa",9499,0,0
2007,"Linn County, Iowa",25464,14,0.054979579
2007,"Polk County, Iowa",45213,173,0.382633313
2007,"Pottawattamie County, Iowa",12202,0,0
2007,"Scott County, Iowa",19427,98,0.504452566
2007,"Story County, Iowa",8622,0,0
2007,"Woodbury County, Iowa",13332,0,0
2007,"Douglas County, Kansas",9760,57,0.584016393
2007,"Johnson County, Kansas",51380,0,0
2007,"Leavenworth County, Kansas",7129,0,0
2007,"Sedgwick County, Kansas",53067,105,0.197863079
2007,"Shawnee County, Kansas",23800,0,0
2007,"Wyandotte County, Kansas",16317,0,0
2007,"Boone County, Kentucky",9391,0,0
2007,"Bullitt County, Kentucky",7024,0,0
2007,"Campbell County, Kentucky",11155,0,0
2007,"Christian County, Kentucky",7150,0,0
2007,"Daviess County, Kentucky",13183,0,0
2007,"Fayette County, Kentucky",28416,0,0
2007,"Hardin County, Kentucky",10977,0,0
2007,"Jefferson County, Kentucky",93553,29,0.030998471
2007,"Kenton County, Kentucky",16672,42,0.251919386
2007,"Madison County, Kentucky",8420,0,0
2007,"Pike County, Kentucky",8401,0,0
2007,"Warren County, Kentucky",10855,0,0
2007,"Ascension Parish, Louisiana",8095,0,0
2007,"Bossier Parish, Louisiana",11900,0,0
2007,"Caddo Parish, Louisiana",34248,0,0
2007,"Calcasieu Parish, Louisiana",23247,52,0.223684777
2007,"East Baton Rouge Parish, Louisiana",45837,104,0.22689094
2007,"Iberia Parish, Louisiana",9315,0,0
2007,"Jefferson Parish, Louisiana",58256,99,0.169939577
2007,"Lafayette Parish, Louisiana",20939,0,0
2007,"Lafourche Parish, Louisiana",11139,0,0
2007,"Livingston Parish, Louisiana",10639,0,0
2007,"Orleans Parish, Louisiana",31968,46,0.143893894
2007,"Ouachita Parish, Louisiana",18003,0,0
2007,"Rapides Parish, Louisiana",17280,59,0.341435185
2007,"St. Landry Parish, Louisiana",12377,48,0.387816111
2007,"St. Tammany Parish, Louisiana",26549,0,0
2007,"Tangipahoa Parish, Louisiana",12366,0,0
2007,"Terrebonne Parish, Louisiana",11888,0,0
2007,"Androscoggin County, Maine",14840,46,0.309973046
2007,"Aroostook County, Maine",12602,14,0.111093477
2007,"Cumberland County, Maine",36901,0,0
2007,"Kennebec County, Maine",17481,0,0
2007,"Penobscot County, Maine",20075,0,0
2007,"York County, Maine",28153,0,0
2007,"Allegany County, Maryland",12801,0,0
2007,"Anne Arundel County, Maryland",54572,135,0.247379609
2007,"Baltimore County, Maryland",112650,212,0.18819352
2007,"Calvert County, Maryland",8404,0,0
2007,"Carroll County, Maryland",19520,77,0.394467213
2007,"Cecil County, Maryland",10431,66,0.632729364
2007,"Charles County, Maryland",11122,48,0.431577054
2007,"Frederick County, Maryland",21239,0,0
2007,"Harford County, Maryland",26024,37,0.142176453
2007,"Howard County, Maryland",23535,78,0.331421287
2007,"Montgomery County, Maryland",110787,145,0.130881782
2007,"Prince George's County, Maryland",72637,256,0.352437463
2007,"St. Mary's County, Maryland",9056,0,0
2007,"Washington County, Maryland",19450,0,0
2007,"Wicomico County, Maryland",12338,0,0
2007,"Baltimore city, Maryland",76132,376,0.493879052
2007,"Barnstable County, Massachusetts",52167,147,0.281787337
2007,"Berkshire County, Massachusetts",22985,53,0.230585164
2007,"Bristol County, Massachusetts",73512,0,0
2007,"Essex County, Massachusetts",99487,351,0.352809915
2007,"Franklin County, Massachusetts",10341,34,0.328788318
2007,"Hampden County, Massachusetts",63554,48,0.075526324
2007,"Hampshire County, Massachusetts",18915,65,0.343642612
2007,"Middlesex County, Massachusetts",187762,716,0.381333816
2007,"Norfolk County, Massachusetts",91248,61,0.06685078
2007,"Plymouth County, Massachusetts",59596,149,0.25001678
2007,"Suffolk County, Massachusetts",77392,117,0.151178416
2007,"Worcester County, Massachusetts",96313,383,0.39766179
2007,"Allegan County, Michigan",12840,53,0.412772586
2007,"Bay County, Michigan",16513,0,0
2007,"Berrien County, Michigan",23946,111,0.463542972
2007,"Calhoun County, Michigan",19020,15,0.078864353
2007,"Clinton County, Michigan",8082,0,0
2007,"Eaton County, Michigan",13340,0,0
2007,"Genesee County, Michigan",53974,0,0
2007,"Grand Traverse County, Michigan",11875,0,0
2007,"Ingham County, Michigan",27027,0,0
2007,"Isabella County, Michigan",6580,16,0.243161094
2007,"Jackson County, Michigan",20183,98,0.485557152
2007,"Kalamazoo County, Michigan",28149,77,0.273544353
2007,"Kent County, Michigan",62257,186,0.298761585
2007,"Lapeer County, Michigan",9899,0,0
2007,"Lenawee County, Michigan",13839,0,0
2007,"Livingston County, Michigan",17373,0,0
2007,"Macomb County, Michigan",110962,488,0.439790198
2007,"Midland County, Michigan",11088,0,0
2007,"Monroe County, Michigan",18065,94,0.520343205
2007,"Muskegon County, Michigan",21744,102,0.469094923
2007,"Oakland County, Michigan",142543,307,0.215373607
2007,"Ottawa County, Michigan",27771,0,0
2007,"Saginaw County, Michigan",28478,47,0.16503968
2007,"St. Clair County, Michigan",21853,0,0
2007,"Shiawassee County, Michigan",9358,41,0.438127805
2007,"Van Buren County, Michigan",9518,21,0.220634587
2007,"Washtenaw County, Michigan",30281,139,0.459033718
2007,"Wayne County, Michigan",229413,838,0.365280084
2007,"Anoka County, Minnesota",26327,59,0.224104531
2007,"Carver County, Minnesota",6475,9,0.138996139
2007,"Dakota County, Minnesota",31890,45,0.141110066
2007,"Hennepin County, Minnesota",122719,342,0.278685452
2007,"Olmsted County, Minnesota",15713,47,0.299115382
2007,"Ramsey County, Minnesota",62381,0,0
2007,"St. Louis County, Minnesota",30795,161,0.522812145
2007,"Scott County, Minnesota",8054,0,0
2007,"Sherburne County, Minnesota",5995,0,0
2007,"Stearns County, Minnesota",16960,15,0.088443396
2007,"Washington County, Minnesota",19305,147,0.761460761
2007,"Wright County, Minnesota",9583,0,0
2007,"DeSoto County, Mississippi",12979,0,0
2007,"Harrison County, Mississippi",21773,0,0
2007,"Hinds County, Mississippi",26953,47,0.17437762
2007,"Jackson County, Mississippi",15311,129,0.842531513
2007,"Jones County, Mississippi",9874,0,0
2007,"Lauderdale County, Mississippi",10435,0,0
2007,"Lee County, Mississippi",9696,0,0
2007,"Madison County, Mississippi",9107,0,0
2007,"Rankin County, Mississippi",14615,0,0
2007,"Boone County, Missouri",13565,76,0.560265389
2007,"Buchanan County, Missouri",12394,0,0
2007,"Cape Girardeau County, Missouri",9850,0,0
2007,"Cass County, Missouri",11100,0,0
2007,"Christian County, Missouri",7611,0,0
2007,"Clay County, Missouri",22061,47,0.213045646
2007,"Cole County, Missouri",8601,0,0
2007,"Franklin County, Missouri",12633,0,0
2007,"Greene County, Missouri",35279,0,0
2007,"Jackson County, Missouri",80930,285,0.352156184
2007,"Jasper County, Missouri",15036,0,0
2007,"Jefferson County, Missouri",21694,158,0.728311976
2007,"Platte County, Missouri",7922,63,0.795253724
2007,"St. Charles County, Missouri",33449,0,0
2007,"St. Louis County, Missouri",140988,592,0.419893892
2007,"St. Louis city, Missouri",41116,113,0.274832182
2007,"Cascade County, Montana",11706,56,0.478387152
2007,"Flathead County, Montana",11344,0,0
2007,"Gallatin County, Montana",6506,0,0
2007,"Missoula County, Montana",11018,0,0
2007,"Yellowstone County, Montana",18607,0,0
2007,"Douglas County, Nebraska",52396,256,0.488586915
2007,"Lancaster County, Nebraska",27186,0,0
2007,"Sarpy County, Nebraska",10842,48,0.442722745
2007,"Clark County, Nevada",184647,609,0.329818519
2007,"Washoe County, Nevada",45230,193,0.426707937
2007,"Cheshire County, New Hampshire",10897,0,0
2007,"Grafton County, New Hampshire",12360,0,0
2007,"Hillsborough County, New Hampshire",43927,99,0.225373916
2007,"Merrimack County, New Hampshire",18056,99,0.548294196
2007,"Rockingham County, New Hampshire",32385,0,0
2007,"Strafford County, New Hampshire",13602,0,0
2007,"Atlantic County, New Jersey",36279,200,0.551283111
2007,"Bergen County, New Jersey",132341,192,0.145079756
2007,"Burlington County, New Jersey",57433,178,0.309926349
2007,"Camden County, New Jersey",62686,279,0.445075455
2007,"Cape May County, New Jersey",20020,0,0
2007,"Cumberland County, New Jersey",18958,39,0.205717903
2007,"Essex County, New Jersey",90877,689,0.758167633
2007,"Gloucester County, New Jersey",32647,73,0.223604006
2007,"Hudson County, New Jersey",65584,0,0
2007,"Hunterdon County, New Jersey",14237,0,0
2007,"Mercer County, New Jersey",43608,0,0
2007,"Middlesex County, New Jersey",94090,146,0.155170581
2007,"Monmouth County, New Jersey",80105,50,0.062418076
2007,"Morris County, New Jersey",61171,129,0.210884243
2007,"Ocean County, New Jersey",116212,438,0.376897394
2007,"Passaic County, New Jersey",58149,92,0.158214243
2007,"Salem County, New Jersey",9224,14,0.151777971
2007,"Somerset County, New Jersey",36558,0,0
2007,"Sussex County, New Jersey",15059,0,0
2007,"Union County, New Jersey",66488,196,0.294790037
2007,"Warren County, New Jersey",13879,23,0.165717991
2007,"Bernalillo County, New Mexico",72940,67,0.09185632
2007,"Dona Ana County, New Mexico",22313,0,0
2007,"McKinley County, New Mexico",6417,0,0
2007,"Sandoval County, New Mexico",12154,0,0
2007,"San Juan County, New Mexico",12291,0,0
2007,"Santa Fe County, New Mexico",17687,0,0
2007,"Valencia County, New Mexico",7099,0,0
2007,"Albany County, New York",40859,0,0
2007,"Bronx County, New York",140255,817,0.582510427
2007,"Broome County, New York",32260,81,0.251084935
2007,"Cattaraugus County, New York",12207,0,0
2007,"Cayuga County, New York",11498,0,0
2007,"Chautauqua County, New York",21351,44,0.206079341
2007,"Chemung County, New York",13428,0,0
2007,"Clinton County, New York",10559,0,0
2007,"Dutchess County, New York",36434,87,0.238787945
2007,"Erie County, New York",142556,49,0.034372457
2007,"Jefferson County, New York",13477,0,0
2007,"Kings County, New York",302060,610,0.201946633
2007,"Madison County, New York",9025,0,0
2007,"Monroe County, New York",97102,45,0.046343021
2007,"Nassau County, New York",195207,643,0.329393925
2007,"New York County, New York",205035,803,0.391640452
2007,"Niagara County, New York",33041,96,0.290548107
2007,"Oneida County, New York",36732,89,0.242295546
2007,"Onondaga County, New York",62261,133,0.213616871
2007,"Ontario County, New York",14382,0,0
2007,"Orange County, New York",37075,330,0.89008766
2007,"Oswego County, New York",14154,61,0.430973576
2007,"Putnam County, New York",10378,0,0
2007,"Queens County, New York",293918,1154,0.392626515
2007,"Rensselaer County, New York",19977,0,0
2007,"Richmond County, New York",56096,172,0.306617228
2007,"Rockland County, New York",36860,0,0
2007,"St. Lawrence County, New York",14647,0,0
2007,"Saratoga County, New York",25324,48,0.189543516
2007,"Schenectady County, New York",22978,0,0
2007,"Steuben County, New York",14798,18,0.121638059
2007,"Suffolk County, New York",182856,123,0.067266045
2007,"Sullivan County, New York",10473,50,0.477418123
2007,"Tompkins County, New York",9581,0,0
2007,"Ulster County, New York",24640,0,0
2007,"Warren County, New York",10576,61,0.57677761
2007,"Wayne County, New York",11772,0,0
2007,"Westchester County, New York",131330,442,0.336556765
2007,"Alamance County, North Carolina",19470,56,0.287621983
2007,"Brunswick County, North Carolina",17071,37,0.216741843
2007,"Buncombe County, North Carolina",33870,61,0.180100384
2007,"Burke County, North Carolina",12908,0,0
2007,"Cabarrus County, North Carolina",16627,0,0
2007,"Caldwell County, North Carolina",11275,33,0.292682927
2007,"Catawba County, North Carolina",20086,147,0.731853032
2007,"Cleveland County, North Carolina",13996,0,0
2007,"Craven County, North Carolina",14103,22,0.155995178
2007,"Cumberland County, North Carolina",27395,0,0
2007,"Davidson County, North Carolina",20387,0,0
2007,"Durham County, North Carolina",23047,0,0
2007,"Forsyth County, North Carolina",41711,45,0.10788521
2007,"Gaston County, North Carolina",24917,0,0
2007,"Guilford County, North Carolina",54073,556,1.028239602
2007,"Harnett County, North Carolina",9980,0,0
2007,"Henderson County, North Carolina",21180,66,0.311614731
2007,"Iredell County, North Carolina",17697,140,0.791094536
2007,"Johnston County, North Carolina",13492,0,0
2007,"Lincoln County, North Carolina",8402,0,0
2007,"Mecklenburg County, North Carolina",68480,0,0
2007,"Moore County, North Carolina",17924,0,0
2007,"Nash County, North Carolina",12399,12,0.096781999
2007,"New Hanover County, North Carolina",24231,42,0.173331683
2007,"Onslow County, North Carolina",11332,0,0
2007,"Orange County, North Carolina",11632,0,0
2007,"Pitt County, North Carolina",14354,0,0
2007,"Randolph County, North Carolina",17954,0,0
